,Unnamed: 0,County,State,Population2019,Abbrev,Code
3208,3208,Shawano,Wisconsin,40899,Wis.,WI
3209,3209,Sheboygan,Wisconsin,115340,Wis.,WI
3210,3210,Taylor,Wisconsin,20610,Wis.,WI
3211,3211,Trempealeau,Wisconsin,29582,Wis.,WI
3212,3212,Vernon,Wisconsin,30329,Wis.,WI
3213,3213,Vilas,Wisconsin,21368,Wis.,WI
3214,3214,Walworth,Wisconsin,103868,Wis.,WI
3215,3215,Washburn,Wisconsin,15686,Wis.,WI
3216,3216,Washington,Wisconsin,136034,Wis.,WI
3217,3217,Waukesha,Wisconsin,404198,Wis.,WI
3218,3218,Waupaca,Wisconsin,50990,Wis.,WI
3219,3219,Waushara,Wisconsin,24329,Wis.,WI
3220,3220,Winnebago,Wisconsin,171907,Wis.,WI
3221,3221,Wood,Wisconsin,72999,Wis.,WI
3222,3222,Albany,Wyoming,38880,Wyo.,WY
3223,3223,Big Horn,Wyoming,11790,Wyo.,WY
3224,3224,Campbell,Wyoming,46341,Wyo.,WY
3225,3225,Carbon,Wyoming,14800,Wyo.,WY
3226,3226,Converse,Wyoming,13822,Wyo.,WY
3227,3227,Crook,Wyoming,7584,Wyo.,WY
3228,3228,Fremont,Wyoming,39261,Wyo.,WY
3229,3229,Goshen,Wyoming,13211,Wyo.,WY
3230,3230,Hot Springs,Wyoming,4413,Wyo.,WY
3231,3231,Johnson,Wyoming,8445,Wyo.,WY
3232,3232,Laramie,Wyoming,99500,Wyo.,WY
3233,3233,Lincoln,Wyoming,19830,Wyo.,WY
3234,3234,Natrona,Wyoming,79858,Wyo.,WY
3235,3235,Niobrara,Wyoming,2356,Wyo.,WY
3236,3236,Park,Wyoming,29194,Wyo.,WY
3237,3237,Platte,Wyoming,8393,Wyo.,WY
3238,3238,Sheridan,Wyoming,30485,Wyo.,WY
3239,3239,Sublette,Wyoming,9831,Wyo.,WY
3240,3240,Sweetwater,Wyoming,42343,Wyo.,WY
3241,3241,Teton,Wyoming,23464,Wyo.,WY
3242,3242,Uinta,Wyoming,20226,Wyo.,WY
3243,3243,Washakie,Wyoming,7805,Wyo.,WY
3244,3244,Weston,Wyoming,6927,Wyo.,WY
